customer_id,gender,senior_citizen,partner,dependents,tenure_months,internet_service,contract,monthly_charges,total_charges,payment_method,paperless_billing,tech_support,device_protection,churn
CUST101062,Female,1,Yes,No,18,Fiber optic,One year,95.57,1754.35,Mailed check,No,Yes,No,Yes
CUST101063,Female,1,No,No,42,Fiber optic,One year,99.76,4184.92,Mailed check,No,Yes,Yes,Yes
CUST101064,Female,0,Yes,Yes,41,No,Two year,99.08,4220.57,Electronic check,Yes,No,Yes,No
CUST101065,Female,0,No,No,38,Fiber optic,Month-to-month,57.84,2167.65,Credit card,Yes,No,No internet,Yes
CUST101066,Male,0,Yes,No,34,DSL,Month-to-month,57.52,1814.85,Bank transfer,No,No internet,No,No
CUST101067,Female,0,No,No,17,No,Month-to-month,66.38,1123.69,Electronic check,Yes,No,No,Yes
CUST101068,Male,0,Yes,No,37,DSL,Month-to-month,87.91,3268.5,Credit card,Yes,No internet,No,Yes
CUST101069,Female,0,No,No,25,DSL,Month-to-month,59.23,1430.64,Electronic check,Yes,No,No internet,Yes
CUST101070,Male,0,No,No,27,Fiber optic,One year,69.02,1803.21,Credit card,No,No,No,No
CUST101071,Female,0,No,No,57,Fiber optic,Month-to-month,78.84,4398.08,Credit card,No,Yes,No internet,No
CUST101072,Female,0,Yes,No,31,Fiber optic,One year,49.38,1569.3,Bank transfer,Yes,Yes,Yes,No
CUST101073,Male,1,No,No,6,DSL,Month-to-month,47.8,334.13,Electronic check,Yes,No,No,Yes
CUST101074,Female,0,No,No,40,Fiber optic,Two year,68.04,2916.12,Electronic check,Yes,No,No,No
CUST101075,Female,0,No,No,12,DSL,Two year,71.35,842.85,Electronic check,Yes,Yes,No,No
CUST101076,Female,0,Yes,Yes,53,DSL,Two year,82.85,4403.27,Electronic check,Yes,No,No internet,No
CUST101077,Male,0,No,No,71,DSL,Two year,88.8,6285.46,Mailed check,Yes,Yes,No,No
CUST101078,Female,1,Yes,No,10,Fiber optic,Two year,44.52,661.75,Credit card,Yes,Yes,Yes,No
CUST101079,Male,0,No,No,45,Fiber optic,Two year,51.7,2375.92,Mailed check,No,No,Yes,No
CUST101080,Female,0,Yes,No,17,DSL,One year,47.73,811.59,Bank transfer,Yes,No internet,No,No
CUST101081,Female,0,No,No,26,DSL,Month-to-month,107.31,2958.29,Bank transfer,No,Yes,Yes,No
CUST101082,Male,0,No,No,62,DSL,Month-to-month,68.99,4272.62,Credit card,Yes,No,Yes,No
CUST101083,Male,1,Yes,No,46,Fiber optic,Month-to-month,72.4,3613.77,Electronic check,No,No internet,No,No
CUST101084,Male,0,Yes,No,64,DSL,One year,73.44,4833.27,Mailed check,No,No,No,No
CUST101085,Female,0,Yes,No,2,DSL,Month-to-month,54.11,106.53,Credit card,Yes,No,No,No
CUST101086,Male,0,Yes,No,54,Fiber optic,Two year,111.11,6040.95,Credit card,Yes,Yes,Yes,No
CUST101087,Female,0,No,No,65,DSL,Two year,82.28,5358.35,Credit card,No,No,Yes,No
CUST101088,Female,0,Yes,No,51,DSL,Month-to-month,72.99,3782.81,Bank transfer,No,No,Yes,No
CUST101089,Male,0,Yes,No,53,Fiber optic,Month-to-month,44.37,2305.24,Electronic check,No,No,No,Yes
CUST101090,Female,0,No,No,36,Fiber optic,Two year,42.95,1713.94,Mailed check,No,No,No,No
CUST101091,Female,0,No,No,26,DSL,Month-to-month,64.28,1619.06,Electronic check,Yes,No,Yes,No
CUST101092,Female,0,No,No,29,Fiber optic,One year,54.5,1600.88,Bank transfer,Yes,Yes,Yes,No
CUST101093,Female,0,No,Yes,21,DSL,Month-to-month,45.31,980.9,Bank transfer,Yes,No internet,Yes,No
CUST101094,Male,1,No,No,11,DSL,One year,62.73,664.8,Bank transfer,No,No,No,No
CUST101095,Female,0,Yes,Yes,40,No,Month-to-month,66.59,2560.47,Credit card,No,No internet,Yes,No
CUST101096,Female,1,Yes,No,11,DSL,Two year,75.54,850.22,Bank transfer,Yes,No,Yes,No
CUST101097,Male,0,Yes,No,36,Fiber optic,One year,59.4,2158.22,Electronic check,Yes,Yes,Yes,No
CUST101098,Male,0,No,No,59,Fiber optic,Month-to-month,46.81,2735.48,Electronic check,Yes,No,No,No
CUST101099,Female,0,No,Yes,39,DSL,Month-to-month,47.68,1836.37,Credit card,Yes,No,Yes,No
CUST101100,Male,0,Yes,Yes,54,Fiber optic,Month-to-month,102.32,5537.61,Electronic check,No,Yes,Yes,No
CUST101101,Male,0,Yes,No,55,DSL,Two year,40.71,2338.69,Electronic check,Yes,No,Yes,No
CUST101102,Female,0,Yes,No,24,DSL,One year,81.08,2039.89,Electronic check,Yes,No,No,No
CUST101103,Male,0,Yes,No,22,Fiber optic,Month-to-month,84.99,1908.31,Mailed check,Yes,No,No,No
CUST101104,Female,0,No,Yes,69,Fiber optic,Month-to-month,68.97,4724.63,Electronic check,Yes,Yes,No,Yes
CUST101105,Female,0,No,No,56,DSL,Month-to-month,116.2,6480.0,Credit card,Yes,No,No,Yes
CUST101106,Female,0,No,No,33,No,One year,84.54,2770.32,Credit card,Yes,Yes,No internet,Yes
CUST101107,Male,0,No,No,36,Fiber optic,One year,118.07,4214.5,Credit card,Yes,No,No,No
CUST101108,Female,0,No,No,20,No,Month-to-month,55.72,1026.26,Electronic check,No,Yes,Yes,Yes
CUST101109,Female,0,Yes,No,62,DSL,One year,56.15,,Credit card,No,Yes,Yes,No
CUST101110,Female,0,Yes,No,26,No,One year,85.19,2263.13,Credit card,No,Yes,No,No
CUST101111,Male,0,Yes,No,66,Fiber optic,Two year,65.46,4269.0,Credit card,No,Yes,No,No
CUST101112,Male,0,Yes,No,40,Fiber optic,Two year,114.14,4568.48,Bank transfer,No,No,No internet,No
CUST101113,Female,0,Yes,No,17,DSL,One year,80.54,1369.27,Bank transfer,No,No internet,No internet,No
CUST101114,Female,0,Yes,No,1,No,One year,45.89,82.61,Electronic check,Yes,No,No,No
CUST101115,Male,0,Yes,No,61,Fiber optic,Month-to-month,28.58,1690.56,Credit card,Yes,No,Yes,No
CUST101116,Female,0,No,Yes,43,DSL,Two year,70.04,2747.06,Electronic check,Yes,No internet,Yes,No
CUST101117,Male,0,No,No,42,No,Month-to-month,69.77,2881.02,Electronic check,Yes,No internet,No,No
CUST101118,Female,0,No,No,25,Fiber optic,Month-to-month,79.84,1922.07,Credit card,No,No internet,No,No
CUST101119,Male,1,No,Yes,39,DSL,Month-to-month,102.27,3820.48,Mailed check,No,Yes,No,No
CUST101120,Female,0,Yes,Yes,35,No,Two year,98.98,3420.03,Electronic check,Yes,No,No,No
CUST101121,Female,0,No,Yes,3,Fiber optic,Month-to-month,57.53,117.82,Credit card,Yes,No,No,No
CUST101122,Male,1,No,No,44,Fiber optic,Month-to-month,39.65,1742.41,Credit card,Yes,No,No,No
CUST101123,Male,0,No,No,51,DSL,Month-to-month,41.15,2140.6,Electronic check,No,No,Yes,No
CUST101124,Male,0,No,No,12,Fiber optic,Month-to-month,53.58,792.92,Credit card,No,Yes,No,No
CUST101125,Female,1,No,No,19,Fiber optic,Month-to-month,62.83,1201.22,Mailed check,No,No internet,Yes,Yes
CUST101126,Male,1,No,No,44,No,Two year,79.63,3506.13,Mailed check,Yes,No,No,No
CUST101127,Male,0,No,No,59,DSL,Two year,51.98,3226.65,Electronic check,Yes,No,Yes,No
CUST101128,Male,0,No,No,49,DSL,Month-to-month,79.01,3769.97,Electronic check,Yes,No,No,No
CUST101129,Male,0,No,No,61,DSL,Two year,81.05,4847.81,Electronic check,Yes,No,No internet,No
CUST101130,Male,0,No,No,17,Fiber optic,One year,75.58,1333.04,Electronic check,Yes,Yes,No,Yes
CUST101131,Male,1,Yes,No,57,Fiber optic,Month-to-month,43.78,2600.69,Credit card,No,Yes,Yes,No
CUST101132,Female,0,No,No,55,Fiber optic,One year,83.7,4718.06,Bank transfer,Yes,No internet,Yes,No
CUST101133,Male,0,No,No,47,Fiber optic,Two year,124.03,5685.05,Credit card,Yes,No,Yes,No
CUST101134,Male,0,Yes,No,12,DSL,Month-to-month,78.15,795.75,Bank transfer,Yes,No,No internet,No
CUST101135,Male,0,No,Yes,62,DSL,Month-to-month,20.0,1230.63,Electronic check,Yes,No,No,No
CUST101136,Female,0,No,No,8,DSL,Two year,103.02,880.88,Credit card,No,No,No,No
CUST101137,Male,0,Yes,Yes,21,Fiber optic,One year,54.43,1112.52,Credit card,Yes,Yes,Yes,No
CUST101138,Female,0,Yes,No,70,Fiber optic,Month-to-month,128.64,8910.63,Mailed check,No,No,No,Yes
CUST101139,Male,1,No,No,72,DSL,One year,74.91,5291.66,Electronic check,Yes,Yes,No,No
CUST101140,Female,0,Yes,No,25,Fiber optic,Month-to-month,29.88,829.89,Bank transfer,No,Yes,Yes,No
CUST101141,Male,0,Yes,No,12,Fiber optic,Two year,20.38,329.88,Bank transfer,Yes,No,Yes,Yes
CUST101142,Female,0,No,No,15,DSL,Month-to-month,110.49,1707.8,Credit card,No,No internet,Yes,Yes
CUST101143,Female,1,Yes,No,59,Fiber optic,Month-to-month,99.65,5875.34,Electronic check,Yes,No,Yes,No
CUST101144,Male,1,Yes,No,26,Fiber optic,One year,127.65,3249.48,Electronic check,Yes,Yes,No,Yes
CUST101145,Female,0,No,No,26,DSL,Month-to-month,72.27,1726.37,Bank transfer,No,No,Yes,Yes
CUST101146,Male,0,Yes,No,47,Fiber optic,Month-to-month,70.59,3197.55,Bank transfer,Yes,Yes,Yes,Yes
CUST101147,Female,0,No,No,32,DSL,One year,62.43,1834.71,Electronic check,Yes,No,No,No
CUST101148,Female,0,Yes,No,10,Fiber optic,Two year,55.54,531.38,Mailed check,No,Yes,No,No
CUST101149,Female,1,Yes,Yes,16,Fiber optic,Month-to-month,62.19,1032.3,Bank transfer,Yes,No internet,Yes,No
CUST101150,Female,0,No,Yes,71,Fiber optic,One year,77.44,5503.5,Bank transfer,No,Yes,No,Yes
CUST101151,Male,0,Yes,Yes,17,No,Month-to-month,50.9,978.59,Electronic check,No,Yes,Yes,No
CUST101152,Male,0,Yes,No,23,DSL,Month-to-month,30.27,710.52,Mailed check,Yes,No,No,No
CUST101153,Male,1,Yes,Yes,26,No,Month-to-month,76.0,1844.49,Credit card,Yes,Yes,No internet,Yes
CUST101154,Female,1,No,Yes,7,DSL,Month-to-month,50.35,341.51,Credit card,No,No,No internet,No
CUST101155,Female,0,No,No,14,DSL,Two year,20.0,271.5,Electronic check,Yes,No internet,No,No
CUST101156,Male,0,Yes,No,7,Fiber optic,Month-to-month,85.81,640.63,Electronic check,Yes,Yes,No,Yes
CUST101157,Male,0,No,Yes,9,Fiber optic,One year,44.3,466.5,Credit card,No,No,No,No
CUST101158,Male,0,No,Yes,48,Fiber optic,Month-to-month,88.54,4287.69,Mailed check,Yes,No internet,No internet,No
CUST101159,Female,0,Yes,No,72,Fiber optic,Two year,87.95,6293.46,Bank transfer,No,No,No,No
CUST101160,Female,0,No,No,59,Fiber optic,One year,79.09,4776.73,Bank transfer,Yes,No internet,No,No
CUST101161,Male,0,No,Yes,39,Fiber optic,One year,134.42,5309.32,Electronic check,Yes,Yes,No,No
CUST101162,Male,0,No,No,18,Fiber optic,Month-to-month,68.55,1026.66,Bank transfer,Yes,Yes,Yes,No
CUST101163,Male,0,No,No,59,Fiber optic,Month-to-month,64.86,3887.8,Bank transfer,Yes,Yes,No,No
CUST101164,Female,1,No,Yes,17,Fiber optic,Month-to-month,89.09,1443.7,Bank transfer,Yes,Yes,No,Yes
CUST101165,Female,1,No,Yes,14,DSL,Two year,70.61,848.16,Electronic check,No,No,No,No
CUST101166,Male,0,No,Yes,31,No,Month-to-month,101.01,3151.46,Credit card,No,Yes,No,No
CUST101167,Male,1,Yes,No,24,Fiber optic,One year,40.28,1152.59,Mailed check,No,No,No,No
CUST101168,Female,0,No,No,60,Fiber optic,One year,40.7,2437.75,Bank transfer,Yes,Yes,No internet,No
CUST101169,Male,0,Yes,Yes,45,Fiber optic,Month-to-month,91.15,4078.63,Credit card,Yes,No,No internet,No
CUST101170,Male,0,No,No,3,No,One year,42.88,136.36,Mailed check,No,Yes,No internet,No
CUST101171,Male,0,Yes,Yes,37,Fiber optic,One year,87.23,3418.75,Credit card,Yes,Yes,No,Yes
CUST101172,Female,0,Yes,No,43,DSL,One year,81.25,3472.31,Credit card,Yes,No,No,No
CUST101173,Male,0,Yes,No,40,Fiber optic,Month-to-month,54.64,2264.27,Mailed check,Yes,Yes,No,No
CUST101174,Female,0,Yes,No,55,Fiber optic,Month-to-month,81.18,4433.05,Mailed check,Yes,No,Yes,No
CUST101175,Male,0,No,No,39,Fiber optic,Month-to-month,41.14,1558.0,Credit card,Yes,No,Yes,No
CUST101176,Female,0,No,No,15,Fiber optic,Two year,47.0,817.98,Electronic check,No,No internet,Yes,Yes
CUST101177,Female,0,Yes,No,4,No,One year,66.07,176.08,Electronic check,No,No,No internet,No
CUST101178,Male,0,Yes,No,25,DSL,Month-to-month,73.97,1908.98,Credit card,Yes,No,No,No
CUST101179,Female,0,Yes,No,13,DSL,Two year,64.41,809.99,Credit card,No,No internet,No internet,Yes
CUST101180,Female,0,Yes,Yes,33,DSL,Month-to-month,82.83,2672.82,Credit card,Yes,No internet,No,No
CUST101181,Male,0,No,No,16,DSL,Two year,81.71,1273.92,Electronic check,Yes,No,Yes,No
CUST101182,Male,0,Yes,No,42,DSL,Two year,110.23,4449.56,Electronic check,No,No,Yes,No
CUST101183,Female,0,No,No,66,Fiber optic,Two year,69.62,4510.91,Electronic check,Yes,No,Yes,No
CUST101184,Male,0,Yes,No,55,Fiber optic,Two year,101.86,5613.02,Bank transfer,Yes,No,No internet,No
CUST101185,Male,0,No,No,42,Fiber optic,Month-to-month,95.02,3971.03,Bank transfer,No,No internet,No,Yes
CUST101186,Male,1,Yes,No,34,DSL,Month-to-month,129.35,4322.23,Mailed check,No,No,No,No
CUST101187,Male,0,Yes,No,30,Fiber optic,One year,68.82,2183.13,Electronic check,No,Yes,No,Yes
CUST101188,Male,0,No,No,13,DSL,Month-to-month,61.49,719.9,Bank transfer,Yes,Yes,No internet,No
CUST101189,Male,0,Yes,No,13,Fiber optic,Month-to-month,103.44,1459.69,Bank transfer,Yes,Yes,Yes,Yes
CUST101190,Male,0,Yes,Yes,18,No,One year,81.64,1481.27,Electronic check,Yes,Yes,No internet,No
CUST101191,Female,1,No,Yes,32,Fiber optic,Month-to-month,104.04,3308.21,Credit card,Yes,Yes,No,No
CUST101192,Male,0,No,No,39,Fiber optic,Two year,89.92,3514.37,Electronic check,No,No,No internet,No
CUST101193,Male,0,No,No,46,No,Two year,20.0,943.49,Bank transfer,No,Yes,No,No
CUST101194,Male,0,No,Yes,29,Fiber optic,Two year,81.41,2284.44,Credit card,Yes,No,Yes,Yes
CUST101195,Male,0,Yes,No,62,No,One year,79.78,4872.08,Bank transfer,No,Yes,No,No
CUST101196,Male,0,No,No,62,Fiber optic,Two year,75.33,4654.43,Electronic check,Yes,Yes,Yes,No
CUST101197,Male,0,No,No,57,Fiber optic,Two year,68.69,3950.29,Electronic check,No,No,No internet,No
CUST101198,Female,0,Yes,Yes,16,DSL,One year,32.2,568.3,Credit card,Yes,No internet,No,No
CUST101199,Male,0,Yes,Yes,56,No,Month-to-month,93.85,5355.24,Electronic check,Yes,No,Yes,Yes
CUST101200,Female,0,Yes,No,10,Fiber optic,Two year,81.34,715.11,Bank transfer,Yes,No,Yes,No
CUST101201,Female,0,Yes,No,30,No,Two year,99.55,3015.04,Credit card,No,No,No internet,No
CUST101202,Female,0,No,Yes,25,DSL,Month-to-month,33.53,837.21,Credit card,Yes,Yes,No,No
CUST101203,Female,0,No,No,5,DSL,Month-to-month,84.68,380.78,Mailed check,Yes,No,No,Yes
CUST101204,Male,1,No,No,65,Fiber optic,One year,66.13,4458.74,Credit card,Yes,Yes,No,No
CUST101205,Male,0,Yes,No,49,Fiber optic,Month-to-month,75.59,3738.48,Credit card,Yes,No,No internet,No
CUST101206,Male,0,No,Yes,3,No,Two year,66.42,313.57,Mailed check,Yes,No,Yes,No
CUST101207,Female,0,No,No,45,No,Two year,85.59,3582.45,Electronic check,No,No,Yes,No
CUST101208,Male,0,Yes,Yes,14,DSL,Month-to-month,67.93,1034.79,Electronic check,Yes,Yes,No,Yes
CUST101209,Female,0,No,No,30,Fiber optic,One year,45.7,1413.89,Electronic check,No,No,No internet,No
CUST101210,Female,0,Yes,No,68,Fiber optic,Month-to-month,74.16,5099.03,Credit card,Yes,Yes,No,Yes
CUST101211,Male,0,Yes,No,18,DSL,One year,66.65,1176.26,Bank transfer,Yes,Yes,Yes,No
CUST101212,Female,1,No,Yes,62,Fiber optic,Month-to-month,69.92,4503.89,Credit card,Yes,Yes,No,No
CUST101213,Male,0,Yes,No,37,Fiber optic,One year,20.0,724.25,Credit card,Yes,No,No,No
CUST101214,Female,0,No,No,25,Fiber optic,Month-to-month,89.07,2225.25,Bank transfer,Yes,Yes,No,Yes
CUST101215,Female,0,Yes,No,48,DSL,Month-to-month,64.13,2999.97,Bank transfer,Yes,No,No,No
CUST101216,Male,0,No,No,65,Fiber optic,Month-to-month,38.3,2486.35,Electronic check,No,No internet,No,No
CUST101217,Female,0,Yes,Yes,53,DSL,Month-to-month,95.06,5024.21,Credit card,No,Yes,Yes,No
CUST101218,Male,0,Yes,No,15,DSL,One year,87.91,1404.41,Mailed check,No,No,No,No
CUST101219,Male,0,No,No,49,DSL,Month-to-month,63.82,3177.96,Bank transfer,No,Yes,Yes,No
CUST101220,Male,0,Yes,No,68,Fiber optic,Month-to-month,43.2,3031.46,Electronic check,Yes,No,No internet,No
CUST101221,Female,0,Yes,No,12,Fiber optic,Two year,76.45,908.78,Credit card,Yes,Yes,No,No
CUST101222,Male,0,Yes,Yes,59,DSL,Two year,75.08,4402.57,Credit card,No,No internet,No,No
CUST101223,Male,0,Yes,No,37,DSL,Two year,95.11,3589.8,Bank transfer,Yes,No,No internet,No
CUST101224,Male,1,Yes,No,61,DSL,Two year,60.91,3728.15,Bank transfer,Yes,No,No,No
CUST101225,Male,1,No,No,43,No,Month-to-month,101.87,4191.58,Bank transfer,No,Yes,No,Yes
CUST101226,Female,0,Yes,No,70,DSL,Month-to-month,58.49,4058.09,Electronic check,Yes,No,No,Yes
CUST101227,Male,1,Yes,No,39,DSL,One year,38.35,1320.75,Electronic check,Yes,No internet,Yes,No
CUST101228,Male,0,Yes,No,56,Fiber optic,Two year,43.69,2381.4,Bank transfer,No,No,Yes,No
CUST101229,Male,0,Yes,Yes,63,Fiber optic,Two year,70.44,4519.8,Electronic check,No,No internet,No,No
CUST101230,Male,0,No,No,46,DSL,Month-to-month,70.36,3209.64,Mailed check,Yes,Yes,Yes,No
CUST101231,Male,0,No,No,11,Fiber optic,Month-to-month,80.2,860.64,Mailed check,Yes,No,Yes,Yes
CUST101232,Female,0,No,No,62,DSL,Month-to-month,69.74,4308.35,Mailed check,Yes,No,No internet,Yes
CUST101233,Male,0,Yes,No,25,Fiber optic,One year,96.43,2411.63,Electronic check,Yes,No,No,Yes
CUST101234,Female,0,No,No,71,DSL,One year,65.47,4621.59,Mailed check,Yes,No internet,No internet,No
CUST101235,Male,0,Yes,No,52,Fiber optic,Month-to-month,22.09,1294.01,Electronic check,Yes,Yes,No internet,No
CUST101236,Female,0,No,No,4,Fiber optic,Month-to-month,68.97,139.61,Mailed check,No,Yes,Yes,No
CUST101237,Male,1,No,No,59,No,One year,21.83,1306.28,Bank transfer,Yes,Yes,No internet,No
CUST101238,Female,1,No,Yes,72,Fiber optic,One year,78.78,5716.65,Credit card,No,No internet,No internet,Yes
CUST101239,Female,1,No,No,20,Fiber optic,Month-to-month,98.43,1897.02,Electronic check,Yes,No internet,Yes,Yes
CUST101240,Male,1,No,Yes,63,Fiber optic,Two year,47.34,3034.07,Credit card,No,No,No internet,No
CUST101241,Female,0,Yes,No,54,No,One year,107.46,5749.41,Electronic check,Yes,No,No,No
CUST101242,Male,0,No,No,57,DSL,Two year,93.07,5343.38,Bank transfer,Yes,No,No internet,No
CUST101243,Male,0,No,No,41,DSL,Two year,102.16,4087.61,Bank transfer,Yes,No,No,No
CUST101244,Female,1,Yes,No,3,Fiber optic,Month-to-month,76.74,237.22,Bank transfer,Yes,Yes,No,No
CUST101245,Female,0,No,No,6,DSL,Month-to-month,47.18,461.46,Bank transfer,No,No,No,Yes
CUST101246,Female,0,Yes,No,5,Fiber optic,One year,91.52,385.2,Mailed check,No,No,Yes,No
CUST101247,Male,0,Yes,No,5,DSL,Month-to-month,56.38,248.66,Electronic check,No,No,No,No
CUST101248,Female,0,Yes,No,54,DSL,Two year,74.95,4179.28,Credit card,Yes,Yes,Yes,No
CUST101249,Female,0,Yes,No,47,DSL,One year,67.72,3281.76,Electronic check,Yes,No,No internet,No
CUST101250,Female,0,No,No,49,DSL,Two year,100.12,5045.76,Electronic check,Yes,No,No,Yes
CUST101251,Male,0,No,No,9,DSL,Month-to-month,90.26,782.8,Electronic check,Yes,No,No,No
CUST101252,Male,0,No,No,20,DSL,Month-to-month,69.99,1427.55,Electronic check,No,No,No,Yes
CUST101253,Female,0,No,Yes,61,Fiber optic,One year,23.21,1452.7,Mailed check,No,No,Yes,No
CUST101254,Female,0,No,Yes,35,DSL,Month-to-month,56.12,1902.04,Mailed check,Yes,No,No,No
CUST101255,Female,0,Yes,No,50,Fiber optic,One year,89.61,4391.09,Electronic check,No,No,Yes,No
CUST101256,Male,1,No,No,62,Fiber optic,Two year,79.0,4798.73,Electronic check,Yes,No,Yes,No
CUST101257,Female,0,Yes,No,17,Fiber optic,Month-to-month,34.42,545.02,Bank transfer,Yes,No,No,No
CUST101258,Female,0,Yes,Yes,3,Fiber optic,One year,26.84,26.84,Bank transfer,Yes,No,No internet,No
CUST101259,Male,0,No,Yes,32,Fiber optic,Month-to-month,76.89,2406.33,Credit card,Yes,No,No,Yes
CUST101260,Male,0,No,No,13,DSL,Month-to-month,45.57,511.94,Credit card,Yes,No,Yes,No
CUST101261,Female,0,No,Yes,68,Fiber optic,Two year,47.98,3303.62,Credit card,Yes,No,No,No
CUST101262,Female,0,Yes,No,14,Fiber optic,Two year,88.82,1275.08,Credit card,Yes,No,Yes,No
CUST101263,Male,0,No,Yes,11,DSL,Month-to-month,102.06,1076.95,Bank transfer,Yes,No,Yes,Yes
CUST101264,Female,0,Yes,No,56,Fiber optic,Two year,53.23,2953.55,Electronic check,Yes,No,No internet,No
CUST101265,Male,0,Yes,No,67,DSL,Month-to-month,70.88,4796.6,Bank transfer,Yes,No internet,Yes,No
CUST101266,Female,0,Yes,Yes,29,DSL,Month-to-month,70.14,2005.67,Electronic check,No,No,Yes,Yes
CUST101267,Female,0,No,No,9,No,Month-to-month,67.89,563.38,Credit card,No,Yes,No,No
CUST101268,Female,0,Yes,Yes,67,DSL,Two year,73.01,4785.33,Mailed check,No,No,Yes,No
CUST101269,Male,0,No,No,25,Fiber optic,Month-to-month,90.91,2377.18,Bank transfer,Yes,No,Yes,No
CUST101270,Female,0,No,No,42,Fiber optic,One year,55.15,2186.62,Electronic check,No,No internet,No,No
CUST101271,Male,1,No,Yes,9,Fiber optic,One year,33.87,279.59,Mailed check,Yes,No,No,No
CUST101272,Female,0,Yes,No,40,No,One year,114.25,4499.17,Electronic check,No,Yes,No,No
CUST101273,Male,0,Yes,No,25,Fiber optic,Month-to-month,99.24,2492.64,Electronic check,Yes,No,Yes,Yes
CUST101274,Female,0,No,No,5,Fiber optic,Month-to-month,44.41,186.26,Mailed check,Yes,No,No internet,Yes
CUST101275,Male,0,Yes,Yes,11,Fiber optic,Month-to-month,75.39,835.99,Electronic check,Yes,No,No internet,No
CUST101276,Male,0,No,Yes,59,DSL,One year,97.27,5671.68,Mailed check,Yes,No,Yes,No
CUST101277,Female,0,Yes,No,38,Fiber optic,One year,90.73,3411.45,Mailed check,Yes,No,No,No
CUST101278,Male,0,No,No,72,No,One year,83.55,5907.82,Credit card,No,No,No,No
CUST101279,Female,1,No,No,5,Fiber optic,One year,67.74,258.04,Mailed check,Yes,No,No,No
CUST101280,Female,0,Yes,No,48,Fiber optic,Month-to-month,115.18,5491.59,Mailed check,No,Yes,No internet,Yes
CUST101281,Female,0,Yes,Yes,18,Fiber optic,Two year,77.52,1408.5,Credit card,Yes,Yes,No internet,Yes
CUST101282,Male,0,No,No,70,DSL,One year,59.13,4127.34,Bank transfer,No,Yes,No,No
CUST101283,Female,0,Yes,No,37,No,Month-to-month,93.78,3578.95,Mailed check,No,Yes,Yes,No
CUST101284,Female,0,No,No,60,Fiber optic,Month-to-month,74.4,4342.93,Mailed check,Yes,Yes,Yes,No
CUST101285,Female,0,No,Yes,48,Fiber optic,Two year,80.74,3854.59,Credit card,Yes,Yes,No,No
CUST101286,Male,0,No,No,28,DSL,Two year,77.08,1976.4,Mailed check,No,,No,No
CUST101287,Female,0,Yes,Yes,69,Fiber optic,Month-to-month,84.42,5811.68,Mailed check,Yes,Yes,No internet,No
CUST101288,Female,0,Yes,No,40,Fiber optic,One year,47.54,1847.93,Bank transfer,Yes,Yes,Yes,No
CUST101289,Female,0,No,Yes,45,Fiber optic,Month-to-month,35.72,1566.12,Electronic check,Yes,Yes,No,Yes
CUST101290,Female,0,Yes,No,62,Fiber optic,Month-to-month,107.85,6632.16,Credit card,Yes,No,Yes,No
CUST101291,Male,0,Yes,No,58,Fiber optic,One year,78.24,4572.71,Mailed check,Yes,No,No internet,No
CUST101292,Female,0,Yes,No,67,Fiber optic,One year,91.27,6137.49,Bank transfer,Yes,Yes,No internet,Yes
CUST101293,Female,0,Yes,No,56,Fiber optic,One year,28.01,1472.08,Bank transfer,No,No,No internet,No
CUST101294,Female,0,Yes,No,40,DSL,Month-to-month,98.67,3928.76,Electronic check,No,No,Yes,No
CUST101295,Male,0,No,Yes,40,Fiber optic,Month-to-month,58.96,2236.74,Credit card,Yes,No,Yes,Yes
CUST101296,Female,0,No,No,33,DSL,Month-to-month,51.84,1574.1,Credit card,Yes,No,No,No
